df	dm	muf	mum	nfa	nfb	nma	nmb	u	m	sexes	patch_type	fec_or_mor	critical_b	c	r_ff	r_mf	r_fm	r_mm	age
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000430460019253659	1e-05	0.00817133285454831	0.0816949590111468	0.0103963154659734	0.0641712854859882	27
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000423206168399033	1e-05	0.00820898525889887	0.0825210648932221	0.00992594847917686	0.0637449887333882	28
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000416718722442482	1e-05	0.00824473015838447	0.0832841106423753	0.00950034160524288	0.0633373633005446	29
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000410899234342270	1e-05	0.00827861904416669	0.0839889367332885	0.00911519818841631	0.0629484295589280	30
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.000311775923806516	1e-05	0.00694597883128320	0.00656763620753800	0.0730981581768375	0.0691165524698047	1
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.000337239380671856	1e-05	0.00694302041215790	0.0131895545651017	0.0665727374079677	0.0704597213079619	2
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.000364779350057898	1e-05	0.00695444531603721	0.0192975350545924	0.0606806335737716	0.0714662515275826	3
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.000394564793636813	1e-05	0.00697775918675034	0.0249318580687533	0.0553600295890019	0.0721857464389306	4
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.000426778400917202	1e-05	0.00701079626526346	0.0301296090418104	0.0505551707520415	0.0726615932687858	5
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.000461617703559244	1e-05	0.00705168059587078	0.0349249354960360	0.0462157679072763	0.0729316837003357	6
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.000499296280086398	1e-05	0.00709879155659733	0.0393492830649711	0.0422964595506137	0.0730290545649868	7
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.000540045058324072	1e-05	0.00715073324804700	0.0434316122447206	0.0387563270421836	0.0729824572849408	8
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.000584113723489992	1e-05	0.00720630732400553	0.0471985974758996	0.0355584576692515	0.0728168637571255	9
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.000631772240503391	1e-05	0.00726448889108951	0.0506748100228851	0.0326695508238404	0.0725539155554425	10
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.000683312499774735	1e-05	0.00732440514414232	0.0538828859928702	0.0300595630292058	0.0722123225995463	11
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.000739050096488576	1e-05	0.00738531643938613	0.0568436807237941	0.0277013879722982	0.0718082167857281	12
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.000799326254203699	1e-05	0.00744659953896901	0.0595764106665694	0.0255705680803282	0.0713554654910800	13
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.000864509904472328	1e-05	0.00750773278887460	0.0620987837923101	0.0236450345226825	0.0708659493389041	14
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.000934999935128745	1e-05	0.00756828301753198	0.0644271194686700	0.0219048728285093	0.0703498081449657	15
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.00101122762092317	1e-05	0.00762789396517773	0.0665764586702396	0.0203321115886677	0.0698156585449962	16
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.00109365925128540	1e-05	0.00768627607435750	0.0685606653155564	0.0189105319614868	0.0692707864287147	17
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.00118279897120113	1e-05	0.00774319749015521	0.0703925194570767	0.0176254959276337	0.0687213169700012	18
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.00127919185247966	1e-05	0.00779847613502600	0.0720838029898868	0.0164637914428406	0.0681723647425931	19
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.00138342721409220	1e-05	0.00785197273768216	0.0736453784895213	0.0154134928205005	0.0676281661421251	20
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.00149614221177413	1e-05	0.00790358470851780	0.0750872617385431	0.0144638348412226	0.0670921960951817	21
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.00161802571872173	1e-05	0.00795324076571688	0.0764186884551288	0.0136050992351486	0.0665672708213143	22
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.00174982252098311	1e-05	0.00800089622661471	0.0776481756944142	0.0128285123167928	0.0660556382220467	23
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.00189233785305645	1e-05	0.00804652888820260	0.0787835783544541	0.0121261526728508	0.0655590572993628	24
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.00204644230127631	1e-05	0.00809013542899486	0.0798321411830262	0.0114908679121407	0.0650788678529061	25
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.00221307710480491	1e-05	0.00813172827192027	0.0808005466488807	0.0109161995847838	0.0646160515682081	26
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.00239325988646171	1e-05	0.00817133285454831	0.0816949590111468	0.0103963154659734	0.0641712854859882	27
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.00258809084823777	1e-05	0.00820898525889887	0.0825210648932221	0.00992594847917686	0.0637449887333882	28
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.00279875946916552	1e-05	0.00824473015838447	0.0832841106423753	0.00950034160524288	0.0633373633005446	29
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	MORTALITY	-0.00302655174626857	1e-05	0.00827861904416669	0.0839889367332885	0.00911519818841631	0.0629484295589280	30
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	-0.00229103429462169	1e-05	0.00789318137647865	0.0113123049284386	0.0322871194053310	0.0462730707116927	1
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	-0.00273251630779994	1e-05	0.00784638880158110	0.0132183809869774	0.0303234821443449	0.0468205613915181	2
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	-0.00334077672719348	1e-05	0.00782223879671341	0.0150073285083970	0.0285396258236390	0.0472454709898479	3
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	-0.00423093158734556	1e-05	0.00781756999690639	0.0166871907193423	0.0269184242180118	0.0475635421908480	4
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	-0.00565568200608528	1e-05	0.00782958197626530	0.0182653897890831	0.0254444199637091	0.0477887644052612	5
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	-0.00829845752760831	1e-05	0.00785579691657149	0.0197487797827782	0.0241036599203148	0.0479335582933570	6
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	-0.0148725917627286	1e-05	0.00789402522076662	0.0211436947764966	0.0228835468809701	0.0480089413632013	7
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	-0.0593942651096056	1e-05	0.00794233467125074	0.0224559925949951	0.0217727060020191	0.0480246765609818	8
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.0323997265564854	1e-05	0.00799902277321092	0.0236910945882880	0.0207608644857680	0.0479894055772032	9
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.0131544083370590	1e-05	0.00806259195944038	0.0248540218225258	0.0198387431963829	0.0479107684190022	10
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00841927303440448	1e-05	0.00813172736571341	0.0259494280241766	0.0189979590206788	0.0477955106426873	11
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00627884964845628	1e-05	0.00820527691511410	0.0269816295835827	0.0182309369041133	0.0476495795001313	12
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00506030908522537	1e-05	0.00828223347610393	0.0279546328942858	0.0175308305990224	0.0474782101262741	13
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00427443802984835	1e-05	0.00836171888285071	0.0288721592777576	0.0168914512581977	0.0472860027813086	14
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00372614098354027	1e-05	0.00844296962769379	0.0297376677190468	0.0163072030933725	0.0470769920588575	15
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00332228878731977	1e-05	0.00852532405482787	0.0305543756171004	0.0157730253960146	0.0468547088794565	16
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00301280088957282	1e-05	0.00860821090156449	0.0313252777338950	0.0152843402878877	0.0466222360059092	17
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00276834795499985	1e-05	0.00869113904907006	0.0320531635088227	0.0148370056319053	0.0463822577426476	18
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00257061251727517	1e-05	0.00877368835845624	0.0327406328888130	0.0144272725905676	0.0461371044142842	19
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00240756419344033	1e-05	0.00885550148066998	0.0333901108102717	0.0140517473703757	0.0458887921583227	20
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00227097532297491	1e-05	0.00893627653993588	0.0340038604559285	0.0137073567366123	0.0456390585128374	21
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00215502837179103	1e-05	0.00901576060067198	0.0345839953979606	0.0133913169242893	0.0453893942312219	22
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00205549355547257	1e-05	0.00909374383694379	0.0351324907281782	0.0131011056083331	0.0451410717123026	23
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00196922168503730	1e-05	0.00917005433174404	0.0356511932665095	0.0128344366296370	0.0448951703947154	24
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00189381973531668	1e-05	0.00924455344077989	0.0361418309304007	0.0125892372038137	0.0446525994290213	25
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00182743668150323	1e-05	0.00931713166209763	0.0366060213399617	0.0123636273666733	0.0444141179091775	26
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00176861822360690	1e-05	0.00938770495885282	0.0370452797266588	0.0121559014349331	0.0441803529163392	27
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00171620586267437	1e-05	0.00945621148790830	0.0374610262070067	0.0119645112827021	0.0439518156022089	28
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00166926529664381	1e-05	0.00952260869177423	0.0378545924769749	0.0117880512541224	0.0437289155159979	29
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	FECUNDITY	0.00162703465746264	1e-05	0.00958687071574814	0.0382272279776425	0.0116252445504109	0.0435119733582424	30
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00101722429059612	1e-05	0.00789318137647865	0.0113123049284386	0.0322871194053310	0.0462730707116927	1
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00107235299495600	1e-05	0.00784638880158110	0.0132183809869774	0.0303234821443449	0.0468205613915181	2
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00113037982762189	1e-05	0.00782223879671341	0.0150073285083970	0.0285396258236390	0.0472454709898479	3
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00119145684645532	1e-05	0.00781756999690639	0.0166871907193423	0.0269184242180118	0.0475635421908480	4
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00125574411659298	1e-05	0.00782958197626530	0.0182653897890831	0.0254444199637091	0.0477887644052612	5
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00132341013082825	1e-05	0.00785579691657149	0.0197487797827782	0.0241036599203148	0.0479335582933570	6
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00139463225209606	1e-05	0.00789402522076662	0.0211436947764966	0.0228835468809701	0.0480089413632013	7
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00146959717922491	1e-05	0.00794233467125074	0.0224559925949951	0.0217727060020191	0.0480246765609818	8
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00154850143718039	1e-05	0.00799902277321092	0.0236910945882880	0.0207608644857680	0.0479894055772032	9
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00163155189308938	1e-05	0.00806259195944038	0.0248540218225258	0.0198387431963829	0.0479107684190022	10
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00171896629940068	1e-05	0.00813172736571341	0.0259494280241766	0.0189979590206788	0.0477955106426873	11
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00181097386560987	1e-05	0.00820527691511410	0.0269816295835827	0.0182309369041133	0.0476495795001313	12
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00190781586005033	1e-05	0.00828223347610393	0.0279546328942858	0.0175308305990224	0.0474782101262741	13
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00200974624333157	1e-05	0.00836171888285071	0.0288721592777576	0.0168914512581977	0.0472860027813086	14
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00211703233508890	1e-05	0.00844296962769379	0.0297376677190468	0.0163072030933725	0.0470769920588575	15
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00222995551579573	1e-05	0.00852532405482787	0.0305543756171004	0.0157730253960146	0.0468547088794565	16
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00234881196548181	1e-05	0.00860821090156449	0.0313252777338950	0.0152843402878877	0.0466222360059092	17
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00247391344129753	1e-05	0.00869113904907006	0.0320531635088227	0.0148370056319053	0.0463822577426476	18
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00260558809596625	1e-05	0.00877368835845624	0.0327406328888130	0.0144272725905676	0.0461371044142842	19
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00274418133927402	1e-05	0.00885550148066998	0.0333901108102717	0.0140517473703757	0.0458887921583227	20
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00289005674485874	1e-05	0.00893627653993588	0.0340038604559285	0.0137073567366123	0.0456390585128374	21
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00304359700467992	1e-05	0.00901576060067198	0.0345839953979606	0.0133913169242893	0.0453893942312219	22
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00320520493367507	1e-05	0.00909374383694379	0.0351324907281782	0.0131011056083331	0.0451410717123026	23
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00337530452724076	1e-05	0.00917005433174404	0.0356511932665095	0.0128344366296370	0.0448951703947154	24
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00355434207431486	1e-05	0.00924455344077989	0.0361418309304007	0.0125892372038137	0.0446525994290213	25
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00374278732898184	1e-05	0.00931713166209763	0.0366060213399617	0.0123636273666733	0.0444141179091775	26
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00394113474367829	1e-05	0.00938770495885282	0.0370452797266588	0.0121559014349331	0.0441803529163392	27
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00414990476723490	1e-05	0.00945621148790830	0.0374610262070067	0.0119645112827021	0.0439518156022089	28
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00436964521116414	1e-05	0.00952260869177423	0.0378545924769749	0.0117880512541224	0.0437289155159979	29
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	BETA	MORTALITY	-0.00460093268777960	1e-05	0.00958687071574814	0.0382272279776425	0.0116252445504109	0.0435119733582424	30
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	9.08357469693364e-5	1e-05	0.00694597883128320	0.00656763620753800	0.0730981581768375	0.0691165524698047	1
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	9.32794349489773e-5	1e-05	0.00694302041215790	0.0131895545651017	0.0665727374079677	0.0704597213079619	2
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	9.57283046347936e-5	1e-05	0.00695444531603721	0.0192975350545924	0.0606806335737716	0.0714662515275826	3
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	9.81743112231647e-5	1e-05	0.00697775918675034	0.0249318580687533	0.0553600295890019	0.0721857464389306	4
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000100609663400743	1e-05	0.00701079626526346	0.0301296090418104	0.0505551707520415	0.0726615932687858	5
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000103026879177205	1e-05	0.00705168059587078	0.0349249354960360	0.0462157679072763	0.0729316837003357	6
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000105418839192962	1e-05	0.00709879155659733	0.0393492830649711	0.0422964595506137	0.0730290545649868	7
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000107778835919500	1e-05	0.00715073324804700	0.0434316122447206	0.0387563270421836	0.0729824572849408	8
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000110100617408361	1e-05	0.00720630732400553	0.0471985974758996	0.0355584576692515	0.0728168637571255	9
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000112378424509983	1e-05	0.00726448889108951	0.0506748100228851	0.0326695508238404	0.0725539155554425	10
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000114607020765572	1e-05	0.00732440514414232	0.0538828859928702	0.0300595630292058	0.0722123225995463	11
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000116781714462528	1e-05	0.00738531643938613	0.0568436807237941	0.0277013879722982	0.0718082167857281	12
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000118898372625399	1e-05	0.00744659953896901	0.0595764106665694	0.0255705680803282	0.0713554654910800	13
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000120953426979106	1e-05	0.00750773278887460	0.0620987837923101	0.0236450345226825	0.0708659493389041	14
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000122943872160226	1e-05	0.00756828301753198	0.0644271194686700	0.0219048728285093	0.0703498081449657	15
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000124867256658082	1e-05	0.00762789396517773	0.0665764586702396	0.0203321115886677	0.0698156585449962	16
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000126721667135338	1e-05	0.00768627607435750	0.0685606653155564	0.0189105319614868	0.0692707864287147	17
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000128505706905223	1e-05	0.00774319749015521	0.0703925194570767	0.0176254959276337	0.0687213169700012	18
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000130218469428873	1e-05	0.00779847613502600	0.0720838029898868	0.0164637914428406	0.0681723647425931	19
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000131859507743432	1e-05	0.00785197273768216	0.0736453784895213	0.0154134928205005	0.0676281661421251	20
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000133428800742657	1e-05	0.00790358470851780	0.0750872617385431	0.0144638348412226	0.0670921960951817	21
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000134926717211369	1e-05	0.00795324076571688	0.0764186884551288	0.0136050992351486	0.0665672708213143	22
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000136353978468539	1e-05	0.00800089622661471	0.0776481756944142	0.0128285123167928	0.0660556382220467	23
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000137711620406714	1e-05	0.00804652888820260	0.0787835783544541	0.0121261526728508	0.0655590572993628	24
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000139000955633564	1e-05	0.00809013542899486	0.0798321411830262	0.0114908679121407	0.0650788678529061	25
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000140223536329976	1e-05	0.00813172827192027	0.0808005466488807	0.0109161995847838	0.0646160515682081	26
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000141381118343164	1e-05	0.00817133285454831	0.0816949590111468	0.0103963154659734	0.0641712854859882	27
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000142475626936901	1e-05	0.00820898525889887	0.0825210648932221	0.00992594847917686	0.0637449887333882	28
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000143509124527662	1e-05	0.00824473015838447	0.0832841106423753	0.00950034160524288	0.0633373633005446	29
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	FECUNDITY	0.000144483780647855	1e-05	0.00827861904416669	0.0839889367332885	0.00911519818841631	0.0629484295589280	30
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	MORTALITY	0.000255677288162053	1e-05	0.00694597883128320	0.00656763620753800	0.0730981581768375	0.0691165524698047	1
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	MORTALITY	0.000275974505689200	1e-05	0.00694302041215790	0.0131895545651017	0.0665727374079677	0.0704597213079619	2
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	MORTALITY	0.000297901739394950	1e-05	0.00695444531603721	0.0192975350545924	0.0606806335737716	0.0714662515275826	3
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	MORTALITY	0.000321593154335897	1e-05	0.00697775918675034	0.0249318580687533	0.0553600295890019	0.0721857464389306	4
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	M	ALPHA	MORTALITY	0.000347194071210840	1e-05	0.00701079626526346	0.0301296090418104	0.0505551707520415	0.0726615932687858	5
