df	dm	muf	mum	nfa	nfb	nma	nmb	u	m	sexes	patch_type	fec_or_mor	critical_b	c	r_ff	r_mf	r_fm	r_mm	age
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00597697270967064	1e-05	0.0420198120517734	0.0394295964332838	0.0120815158409355	0.00949130022244589	23
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00654626405647239	1e-05	0.0420699030708969	0.0397387090142562	0.0114446737680962	0.00911347971145555	24
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00716621820591215	1e-05	0.0421172352522494	0.0400191606012728	0.0108414009783732	0.00874332632739661	25
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00784091272091538	1e-05	0.0421619605429461	0.0402736933570672	0.0102699279643533	0.00838166077847432	26
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00857470654130035	1e-05	0.0422042225213875	0.0405047820540964	0.00972857849307512	0.00802913802578407	27
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00937225513789660	1e-05	0.0422441568581789	0.0407146604376170	0.00921576468933723	0.00768626826877528	28
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.0102385262196038	1e-05	0.0422818917516645	0.0409053449731587	0.00872998237817467	0.00735343559966891	29
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.0111788160180651	1e-05	0.0423175483394727	0.0410786562388175	0.00826980667284390	0.00703091457218872	30
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000313373292187420	1e-05	0.111731472016019	0.0314915256231254	0.111731472016019	0.0314915256231254	1
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000317783883986321	1e-05	0.112327578449388	0.0401116266957838	0.105102427743298	0.0328864759896940	2
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000323558951448597	1e-05	0.112883469089883	0.0478891125116400	0.0988666856188151	0.0338723290405716	3
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000330606921560446	1e-05	0.113401857060375	0.0549069361399555	0.0930009109696605	0.0345059900492414	4
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000338866544524383	1e-05	0.113885272445297	0.0612398436169195	0.0874831535724175	0.0348377247440403	5
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000348299853791464	1e-05	0.114336074639179	0.0669551886936391	0.0822927655135755	0.0349118795680360	6
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000358887243218319	1e-05	0.114756463862086	0.0721136665111001	0.0774103239232964	0.0347675265723108	7
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000370623974411499	1e-05	0.115148491898184	0.0767699742822972	0.0728175582933974	0.0344390406775105	8
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000383517672242053	1e-05	0.115514072109838	0.0809734062555395	0.0684972821075691	0.0339566162532708	9
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000397586517492830	1e-05	0.115854988776112	0.0847683895072435	0.0644333285279813	0.0333467292591128	10
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000412857941046290	1e-05	0.116172905801264	0.0881949664592826	0.0606104898976130	0.0326325505556314	11
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000429367685744333	1e-05	0.116469374835724	0.0912892294279409	0.0570144608319173	0.0318343154241338	12
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000447159142799385	1e-05	0.116745842849199	0.0940837119821943	0.0536317846868657	0.0309696538198606	13
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000466282897047396	1e-05	0.117003659192866	0.0966077414125613	0.0504498032030517	0.0300538854227471	14
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000486796434095564	1e-05	0.117244082185118	0.0988877561828434	0.0474566091374161	0.0291002831351420	15
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000508763975467878	1e-05	0.117468285253012	0.100947591850965	0.0446410017053397	0.0281203083032930	16
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000532256417066254	1e-05	0.117677362659387	0.102808738597545	0.0419924446663626	0.0271238206045206	17
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000557351352864793	1e-05	0.117872334843610	0.104490573187953	0.0395010268966837	0.0261192652410259	18
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000584133170546445	1e-05	0.118054153402008	0.106010567911916	0.0371574253008996	0.0251138398108075	19
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000612693209316999	1e-05	0.118223705732303	0.107384478791220	0.0349528699241955	0.0241136429831127	20
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000643129972759642	1e-05	0.118381819364717	0.108626515117743	0.0328791111344346	0.0231238068874601	21
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000675549391579110	1e-05	0.118529266000877	0.109749492178600	0.0309283887513390	0.0221486149290619	22
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000710065132605468	1e-05	0.118666765280244	0.110764968840195	0.0290934030072404	0.0211916065671910	23
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000746798951609575	1e-05	0.118794988292438	0.111683371496394	0.0273672872307343	0.0202556704346898	24
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000785881088415383	1e-05	0.118914560852613	0.112514105736173	0.0257435821510161	0.0193431270345761	25
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000827450703543064	1e-05	0.119026066555858	0.113265656951062	0.0242162117267453	0.0184558021219492	26
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000871656356229206	1e-05	0.119130049625535	0.113945680981218	0.0227794604089862	0.0175950917646698	27
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000918656524181033	1e-05	0.119227017569458	0.114561085789573	0.0214279517531421	0.0167620199732573	28
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.000968620165856306	1e-05	0.119317443656877	0.115118105054981	0.0201566282998456	0.0159572896979493	29
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	FECUNDITY	0.00102172732643978	1e-05	0.119401769228351	0.115622364486644	0.0189607326495198	0.0151813279078132	30
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000342274825115334	1e-05	0.111731472016019	0.0314915256231254	0.111731472016019	0.0314915256231254	1
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000345774053868486	1e-05	0.112327578449388	0.0401116266957838	0.105102427743298	0.0328864759896940	2
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000350964676439677	1e-05	0.112883469089883	0.0478891125116400	0.0988666856188151	0.0338723290405716	3
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000357692916010851	1e-05	0.113401857060375	0.0549069361399555	0.0930009109696605	0.0345059900492414	4
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000365852882263387	1e-05	0.113885272445297	0.0612398436169195	0.0874831535724175	0.0348377247440403	5
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000375374170456276	1e-05	0.114336074639179	0.0669551886936391	0.0822927655135755	0.0349118795680360	6
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000386213421159167	1e-05	0.114756463862086	0.0721136665111001	0.0774103239232964	0.0347675265723108	7
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000398348463464732	1e-05	0.115148491898184	0.0767699742822972	0.0728175582933974	0.0344390406775105	8
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000411774187627126	1e-05	0.115514072109838	0.0809734062555395	0.0684972821075691	0.0339566162532708	9
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000426499602907579	1e-05	0.115854988776112	0.0847683895072435	0.0644333285279813	0.0333467292591128	10
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000442545725400492	1e-05	0.116172905801264	0.0881949664592826	0.0606104898976130	0.0326325505556314	11
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000459944058964780	1e-05	0.116469374835724	0.0912892294279409	0.0570144608319173	0.0318343154241338	12
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000478735508272688	1e-05	0.116745842849199	0.0940837119821943	0.0536317846868657	0.0309696538198606	13
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000498969612699920	1e-05	0.117003659192866	0.0966077414125613	0.0504498032030517	0.0300538854227471	14
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000520704022987376	1e-05	0.117244082185118	0.0988877561828434	0.0474566091374161	0.0291002831351420	15
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000544004165186902	1e-05	0.117468285253012	0.100947591850965	0.0446410017053397	0.0281203083032930	16
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000568943052017114	1e-05	0.117677362659387	0.102808738597545	0.0419924446663626	0.0271238206045206	17
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000595601212719631	1e-05	0.117872334843610	0.104490573187953	0.0395010268966837	0.0261192652410259	18
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000624066720318441	1e-05	0.118054153402008	0.106010567911916	0.0371574253008996	0.0251138398108075	19
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000654435300830235	1e-05	0.118223705732303	0.107384478791220	0.0349528699241955	0.0241136429831127	20
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000686810513108414	1e-05	0.118381819364717	0.108626515117743	0.0328791111344346	0.0231238068874601	21
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000721303991072760	1e-05	0.118529266000877	0.109749492178600	0.0309283887513390	0.0221486149290619	22
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000758035742386735	1e-05	0.118666765280244	0.110764968840195	0.0290934030072404	0.0211916065671910	23
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000797134499406383	1e-05	0.118794988292438	0.111683371496394	0.0273672872307343	0.0202556704346898	24
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000838738119589999	1e-05	0.118914560852613	0.112514105736173	0.0257435821510161	0.0193431270345761	25
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000882994033630847	1e-05	0.119026066555858	0.113265656951062	0.0242162117267453	0.0184558021219492	26
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000930059740434349	1e-05	0.119130049625535	0.113945680981218	0.0227794604089862	0.0175950917646698	27
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.000980103348761273	1e-05	0.119227017569458	0.114561085789573	0.0214279517531421	0.0167620199732573	28
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.00103330416594065	1e-05	0.119317443656877	0.115118105054981	0.0201566282998456	0.0159572896979493	29
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	ALPHA	MORTALITY	0.00108985333455094	1e-05	0.119401769228351	0.115622364486644	0.0189607326495198	0.0151813279078132	30
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.000943541617287584	1e-05	0.0397665257395241	0.0134638028143629	0.0397665257395241	0.0134638028143629	1
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.000939350057613506	1e-05	0.0399407198712554	0.0162682692386104	0.0376703486525589	0.0139978980199139	2
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.000940745962979740	1e-05	0.0401053200007384	0.0188001144313579	0.0356846654621111	0.0143794598927306	3
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.000946937171870442	1e-05	0.0402608545319912	0.0210861695195488	0.0338036518028426	0.0146289667904002	4
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.000957355154947168	1e-05	0.0404078227663906	0.0231506062551924	0.0320217903239445	0.0147645738127463	5
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.000971589788245894	1e-05	0.0405466965055435	0.0250152016454651	0.0303338545057561	0.0148023596456777	6
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.000989346239785710	1e-05	0.0406779215658780	0.0266995761918074	0.0287348933294443	0.0147565479553738	7
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00101041572813672	1e-05	0.0408019192098157	0.0282214083731522	0.0272202167547768	0.0146397059181133	8
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00103465524675449	1e-05	0.0409190874981207	0.0295966277451236	0.0257853819633915	0.0144629222103943	9
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00106197323794070	1e-05	0.0410298025677652	0.0308395887900678	0.0244261803272127	0.0142359665495153	10
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00109231930898879	1e-05	0.0411344198394154	0.0319632274394878	0.0231386250637894	0.0139674326638617	11
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00112567675357090	1e-05	0.0412332751584129	0.0329792019984780	0.0219189395423463	0.0136648663824113	12
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00116205705807021	1e-05	0.0413266858729147	0.0338980200289733	0.0207635462062476	0.0133348803623062	13
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00120149583784549	1e-05	0.0414149518526541	0.0347291525931068	0.0196690560793814	0.0129832568198342	14
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00124404982106916	1e-05	0.0414983564515900	0.0354811371179974	0.0186322588256839	0.0126150394920913	15
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00128979461241080	1e-05	0.0415771674175386	0.0361616700173053	0.0176501133326471	0.0122346159324138	16
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00133882304633916	1e-05	0.0416516377517047	0.0367776900914948	0.0167197387911905	0.0118457911309805	17
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00139124399309494	1e-05	0.0417220065208737	0.0373354536266847	0.0158384062457300	0.0114518533515410	18
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00144718151758172	1e-05	0.0417884996248701	0.0378406020201000	0.0150035305896616	0.0110556329848915	19
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00150677431776119	1e-05	0.0418513305217479	0.0382982226774548	0.0142126629827796	0.0106595551384865	20
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00157017538804105	1e-05	0.0419107009130397	0.0387129038531759	0.0134634836683883	0.0102656866085245	21
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00163755186687893	1e-05	0.0419668013912645	0.0390887840373871	0.0127537951690393	0.00987577781516189	22
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00170908503792635	1e-05	0.0420198120517734	0.0394295964332838	0.0120815158409355	0.00949130022244589	23
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00178497046154904	1e-05	0.0420699030708969	0.0397387090142562	0.0114446737680962	0.00911347971145555	24
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00186541821920914	1e-05	0.0421172352522494	0.0400191606012728	0.0108414009783732	0.00874332632739661	25
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00195065325748958	1e-05	0.0421619605429461	0.0402736933570672	0.0102699279643533	0.00838166077847432	26
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00204091582184121	1e-05	0.0422042225213875	0.0405047820540964	0.00972857849307512	0.00802913802578407	27
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00213646197269742	1e-05	0.0422441568581789	0.0407146604376170	0.00921576468933723	0.00768626826877528	28
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00223756417861559	1e-05	0.0422818917516645	0.0409053449731587	0.00872998237817467	0.00735343559966891	29
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	FECUNDITY	0.00234451198270716	1e-05	0.0423175483394727	0.0410786562388175	0.00826980667284390	0.00703091457218872	30
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.000986440318286986	1e-05	0.0397665257395241	0.0134638028143629	0.0397665257395241	0.0134638028143629	1
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.000979398705943259	1e-05	0.0399407198712554	0.0162682692386104	0.0376703486525589	0.0139978980199139	2
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.000978701597301089	1e-05	0.0401053200007384	0.0188001144313579	0.0356846654621111	0.0143794598927306	3
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.000983373742764402	1e-05	0.0402608545319912	0.0210861695195488	0.0338036518028426	0.0146289667904002	4
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.000992720265751779	1e-05	0.0404078227663906	0.0231506062551924	0.0320217903239445	0.0147645738127463	5
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00100624176195780	1e-05	0.0405466965055435	0.0250152016454651	0.0303338545057561	0.0148023596456777	6
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00102357907756429	1e-05	0.0406779215658780	0.0266995761918074	0.0287348933294443	0.0147565479553738	7
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00104447636895864	1e-05	0.0408019192098157	0.0282214083731522	0.0272202167547768	0.0146397059181133	8
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00106875579113812	1e-05	0.0409190874981207	0.0295966277451236	0.0257853819633915	0.0144629222103943	9
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00109629979465005	1e-05	0.0410298025677652	0.0308395887900678	0.0244261803272127	0.0142359665495153	10
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00112703852695832	1e-05	0.0411344198394154	0.0319632274394878	0.0231386250637894	0.0139674326638617	11
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00116094073609827	1e-05	0.0412332751584129	0.0329792019984780	0.0219189395423463	0.0136648663824113	12
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00119800712685558	1e-05	0.0413266858729147	0.0338980200289733	0.0207635462062476	0.0133348803623062	13
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00123826546683143	1e-05	0.0414149518526541	0.0347291525931068	0.0196690560793814	0.0129832568198342	14
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00128176696302365	1e-05	0.0414983564515900	0.0354811371179974	0.0186322588256839	0.0126150394920913	15
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00132858357620351	1e-05	0.0415771674175386	0.0361616700173053	0.0176501133326471	0.0122346159324138	16
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00137880603855011	1e-05	0.0416516377517047	0.0367776900914948	0.0167197387911905	0.0118457911309805	17
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00143254240689621	1e-05	0.0417220065208737	0.0373354536266847	0.0158384062457300	0.0114518533515410	18
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00148991703025116	1e-05	0.0417884996248701	0.0378406020201000	0.0150035305896616	0.0110556329848915	19
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00155106984280993	1e-05	0.0418513305217479	0.0382982226774548	0.0142126629827796	0.0106595551384865	20
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00161615591684388	1e-05	0.0419107009130397	0.0387129038531759	0.0134634836683883	0.0102656866085245	21
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00168534522660480	1e-05	0.0419668013912645	0.0390887840373871	0.0127537951690393	0.00987577781516189	22
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00175882258660163	1e-05	0.0420198120517734	0.0394295964332838	0.0120815158409355	0.00949130022244589	23
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00183678773664912	1e-05	0.0420699030708969	0.0397387090142562	0.0114446737680962	0.00911347971145555	24
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00191945555284501	1e-05	0.0421172352522494	0.0400191606012728	0.0108414009783732	0.00874332632739661	25
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00200705636874058	1e-05	0.0421619605429461	0.0402736933570672	0.0102699279643533	0.00838166077847432	26
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00209983639487185	1e-05	0.0422042225213875	0.0405047820540964	0.00972857849307512	0.00802913802578407	27
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00219805822783391	1e-05	0.0422441568581789	0.0407146604376170	0.00921576468933723	0.00768626826877528	28
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00230200144243603	1e-05	0.0422818917516645	0.0409053449731587	0.00872998237817467	0.00735343559966891	29
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	M	BETA	MORTALITY	0.00241196326233674	1e-05	0.0423175483394727	0.0410786562388175	0.00826980667284390	0.00703091457218872	30
0.15	0.15	0.1	0.1	20.0	20.0	20.0	20.0	0.5	0.0	F	BETA	FECUNDITY	-0.00124602931621608	1e-05	0.0329156180987109	0.00978094656379525	0.0329156180987109	0.00978094656379525	1
0.15	0.15	0.1	0.1	20.0	20.0	20.0	20.0	0.5	0.0	F	BETA	FECUNDITY	-0.00150352489765576	1e-05	0.0330780243695753	0.0122568199881512	0.0310229700580350	0.0102017656766109	2
0.15	0.15	0.1	0.1	20.0	20.0	20.0	20.0	0.5	0.0	F	BETA	FECUNDITY	-0.00184872399187431	1e-05	0.0332307471665393	0.0144916632232577	0.0292391492796980	0.0105000653364163	3
